HR,COLOR,VMAG,GLON,GLAT
5735,ffffffff,1,71.54,40.84
5736,ffffffff,1,-154.6,16.34
5737,ffffffff,1,80.52,46.3
5738,ffffffff,1,-146.14,4.06
5739,ffffffff,1,157.14,52.36
5740,ffffffff,1,150.87,53.87
5741,ffffffff,1,125.11,56.16
5742,ffffffff,1,-149.05,7.97
5743,ffffffff,1,-168.46,31.96
5744,ffffffff,1,86.03,48.63
5745,ffffffff,1,141.37,55.02
5746,ffffffff,1,174.18,44.67
5747,ffffffff,1,134.41,55.61
5748,ffffffff,1,92.8,50.95
5749,ffffffff,1,-165.9,28.57
5750,ffffffff,1,-169.05,31.66
5751,ffffffff,1,-154.26,14.29
5752,ffffffff,1,103.24,53.35
5753,ffffffff,1,-157.81,18.91
5754,ffffffff,1,82.26,46.48
5755,ffffffff,1,84.21,47.38
5756,ffffffff,1,-166.54,28.82
5757,ffffffff,1,-131.39,-17.9
5758,ffffffff,1,165.66,48.02
5759,ffffffff,1,91.43,50.09
5760,ffffffff,1,130.5,55.25
5761,ffffffff,1,120.82,55.18
5762,ffffffff,1,-167.09,29.06
5763,ffffffff,1,113.89,54.58
5764,ffffffff,1,-169.32,31.11
5765,ffffffff,1,-163.69,25.31
5766,ffffffff,1,-138.88,-7.98
5767,ffffffff,1,-153.69,12.9
5768,ffffffff,1,82.64,46.42
5769,ffffffff,1,121.17,55.02
5770,ffffffff,1,155.2,51.22
5771,ffffffff,1,-138.49,-8.57
5772,ffffffff,1,176.51,41.94
5773,ffffffff,1,-154.18,13.44
5774,ffffffff,1,113.83,54.41
5775,ffffffff,1,-161.5,22.35
5776,ffffffff,1,-153.19,11.89
5777,ffffffff,1,-175.24,35.79
5778,ffffffff,1,130.31,54.71
5779,ffffffff,1,-179.28,38.75
5780,ffffffff,1,-176.08,36.36
5781,ffffffff,1,-151.02,8.76
5782,ffffffff,1,-134.34,-14.44
5783,ffffffff,1,153.36,51.26
5784,ffffffff,1,-151.4,9.18
5785,ffffffff,1,80.33,45.05
5786,ffffffff,1,-132.72,-16.56
5787,ffffffff,1,-171.51,32.2
5788,ffffffff,1,162.41,48.19
5789,ffffffff,1,162.41,48.19
5790,ffffffff,1,-158.43,18.19
5791,ffffffff,1,173.02,43.28
5792,ffffffff,1,-136.36,-11.89
5793,ffffffff,1,138.13,53.77
5794,ffffffff,1,-161.89,21.94
5795,ffffffff,1,152.35,51.08
5796,ffffffff,1,161.26,48.3
5797,ffffffff,1,-152.78,10.44
5798,ffffffff,1,-146.99,2.5
5799,ffffffff,1,175.11,41.63
5800,ffffffff,1,117.19,54.03
5801,ffffffff,1,-163.25,23.31
5802,ffffffff,1,162.79,47.57
5803,ffffffff,1,-142.63,-3.64
5804,ffffffff,1,154.46,50.29
5805,ffffffff,1,-154.96,13.1
5806,ffffffff,1,-165.55,25.65
5807,ffffffff,1,-155.01,13.11
5808,ffffffff,1,118.29,53.99
5809,ffffffff,1,-162.06,21.72
5810,ffffffff,1,-167.21,27.17
5811,ffffffff,1,93.84,49.85
5812,ffffffff,1,-161.06,20.45
5813,ffffffff,1,132.53,53.75
5814,ffffffff,1,-168.63,28.35
5815,ffffffff,1,-177.31,35.87
5816,ffffffff,1,-177.32,35.87
5817,ffffffff,1,96.56,50.49
5818,ffffffff,1,92.92,49.45
5819,ffffffff,1,-165.84,25.41
5820,ffffffff,1,-158.19,16.69
5821,ffffffff,1,-150.05,6.01
5822,ffffffff,1,-160.38,19.12
5823,ffffffff,1,115.05,53.37
5824,ffffffff,1,-165.53,24.77
5825,ffffffff,1,-151.96,8.44
5826,ffffffff,1,67.15,36.46
5827,ffffffff,1,124.59,53.58
5828,ffffffff,1,93.24,49.3
5829,ffffffff,1,64.4,34.31
5830,ffffffff,1,104.68,51.93
5831,ffffffff,1,159.48,47.74
5832,ffffffff,1,-149.21,4.45
5833,ffffffff,1,121.3,53.41
5834,ffffffff,1,121.3,53.41
5835,ffffffff,1,99.2,50.74
5836,ffffffff,1,-142.79,-4.25
5837,ffffffff,1,-156.71,13.97
5838,ffffffff,1,-168.94,27.58
5839,ffffffff,1,-158.48,16.08
5840,ffffffff,1,153.93,49.26
5841,ffffffff,1,88.79,47.56
5842,ffffffff,1,148.58,50.45
5843,ffffffff,1,158.17,47.75
5844,ffffffff,1,75.32,41.46
5845,ffffffff,1,150.31,49.96
5846,ffffffff,1,-154.19,10.32
5847,ffffffff,1,-172.91,30.68
5848,ffffffff,1,-172.52,30.13
5849,ffffffff,1,138.26,51.92
5850,ffffffff,1,156.85,47.81
5851,ffffffff,1,-139.94,-8.58
5852,ffffffff,1,-139.94,-8.58
5853,ffffffff,1,170.3,41.97
5854,ffffffff,1,165.8,44.08
5855,ffffffff,1,128.13,52.44
5856,ffffffff,1,-163.6,20.69
5857,ffffffff,1,96.75,49.42
5858,ffffffff,1,151.67,48.91
5859,ffffffff,1,166.73,43.32
5860,ffffffff,1,-159.17,15.58
5861,ffffffff,1,171.75,40.69
5862,ffffffff,1,-155.68,11.23
5863,ffffffff,1,174.47,38.99
5864,ffffffff,1,-157.17,12.99
5865,ffffffff,1,-148.16,1.52
5866,ffffffff,1,178.57,36.14
5867,ffffffff,1,154.02,47.87
5868,ffffffff,1,164.3,44.1
5869,ffffffff,1,-147.83,0.8
5870,ffffffff,1,155.62,47.09
5871,ffffffff,1,-150.51,4.16
5872,ffffffff,1,-152.77,6.86
5873,ffffffff,1,-146.79,-0.73
5874,ffffffff,1,155.91,46.75
5875,ffffffff,1,175.92,37.18
5876,ffffffff,1,-140.54,-8.69
5877,ffffffff,1,129.3,51.53
5878,ffffffff,1,92.73,47.72
5879,ffffffff,1,149.9,48.33
5880,ffffffff,1,134.95,50.98
5881,ffffffff,1,175.41,37.29
5882,ffffffff,1,-151.88,5.44
5883,ffffffff,1,-160.57,15.82
5884,ffffffff,1,-142.22,-6.76
5885,ffffffff,1,-166.1,21.71
5886,ffffffff,1,83.58,44.46
5887,ffffffff,1,92.95,47.62
5888,ffffffff,1,169.46,40.5
5889,ffffffff,1,138.12,50.37
5890,ffffffff,1,-149.8,2.54
5891,ffffffff,1,-138.47,-11.48
5892,ffffffff,1,166.85,41.66
5893,ffffffff,1,-163.36,18.46
5894,ffffffff,1,153.77,46.76
5895,ffffffff,1,174.75,37.18
5896,ffffffff,1,-175.27,29.89
5897,ffffffff,1,-141.85,-7.52
5898,ffffffff,1,-143.56,-5.45
5899,ffffffff,1,145.56,48.7
5900,ffffffff,1,-143.99,-5.06
5901,ffffffff,1,122.98,51.04
5902,ffffffff,1,-170.72,25.38
5903,ffffffff,1,67.32,35.66
5904,ffffffff,1,-166.88,21.61
5905,ffffffff,1,-143.85,-5.34
5906,ffffffff,1,-167.51,22.15
5907,ffffffff,1,-167.93,22.55
5908,ffffffff,1,-173.54,27.72
5909,ffffffff,1,150.39,47.13
5910,ffffffff,1,-165.57,20
5911,ffffffff,1,155.93,45.4
5912,ffffffff,1,-167.12,21.51
5913,ffffffff,1,152.11,46.49
5914,ffffffff,1,112.32,50.33
5915,ffffffff,1,-171.65,25.66
5916,ffffffff,1,-163.07,17.09
5917,ffffffff,1,-166.52,20.64
5918,ffffffff,1,-157.19,10.42
5919,ffffffff,1,161.43,42.96
5920,ffffffff,1,-141.11,-9.01
5921,ffffffff,1,-151.9,3.99
5922,ffffffff,1,92.71,46.84
5923,ffffffff,1,-162.7,16.47
5924,ffffffff,1,146.16,47.76
5925,ffffffff,1,-161.3,14.75
5926,ffffffff,1,-161.3,14.75
5927,ffffffff,1,-175.92,28.9
5928,ffffffff,1,-164.63,18.27
5929,ffffffff,1,-159.85,13.03
5930,ffffffff,1,-175.62,28.55
5931,ffffffff,1,148.39,46.96
5932,ffffffff,1,111.32,49.87
5933,ffffffff,1,152.25,45.71
5934,ffffffff,1,-170.88,24.09
5935,ffffffff,1,-159.14,11.89
5936,ffffffff,1,119.4,50.1
5937,ffffffff,1,-148.43,-0.76
5938,ffffffff,1,112.23,49.78
5939,ffffffff,1,-142.13,-8.22
5940,ffffffff,1,153.79,45.02
5941,ffffffff,1,-176.39,28.63
5942,ffffffff,1,-168.12,21.2
5943,ffffffff,1,-156.44,8.58
5944,ffffffff,1,-167.22,20.23
5945,ffffffff,1,-157.23,9.34
5946,ffffffff,1,-148.2,-1.29
5947,ffffffff,1,136.35,48.78
5948,ffffffff,1,-158.77,11.01
5949,ffffffff,1,88.92,45.17
5950,ffffffff,1,116.71,49.68
5951,ffffffff,1,-143.1,-7.43
5952,ffffffff,1,-157.51,9.39
5953,ffffffff,1,-170.1,22.49
5954,ffffffff,1,-174.92,26.72
5955,ffffffff,1,-136.51,-14.88
5956,ffffffff,1,-163.46,15.66
5957,ffffffff,1,121.43,49.49
5958,ffffffff,1,137.63,48.16
5959,ffffffff,1,178,32
5960,ffffffff,1,94.59,46.5
5961,ffffffff,1,-146.35,-3.92
5962,ffffffff,1,-151.97,2.52
5963,ffffffff,1,165.14,39.52
5964,ffffffff,1,101.51,47.77
5965,ffffffff,1,-165.65,17.47
5966,ffffffff,1,148.8,45.44
5967,ffffffff,1,-159.12,10.43
5968,ffffffff,1,126.49,48.92
5969,ffffffff,1,-168.17,19.7
5970,ffffffff,1,-163.74,15.25
5971,ffffffff,1,131.7,48.46
5972,ffffffff,1,141.86,46.78
5973,ffffffff,1,-169.12,20.42
5974,ffffffff,1,-163,14.26
5975,ffffffff,1,-159.81,10.81
5976,ffffffff,1,164.03,39.2
5977,ffffffff,1,179.98,29.42
5978,ffffffff,1,179.98,29.42
5979,ffffffff,1,-147.8,-3.09
5980,ffffffff,1,-155.09,5.17
5981,ffffffff,1,97.41,46.48
5982,ffffffff,1,107.31,47.98
5983,ffffffff,1,121.43,48.61
5984,ffffffff,1,-173.19,23.6
5985,ffffffff,1,-173.2,23.6
5986,ffffffff,1,89.82,44.58
5987,ffffffff,1,-160.83,11.32
5988,ffffffff,1,-170.35,20.85
5989,ffffffff,1,175.14,32.37
5990,ffffffff,1,174.95,32.41
5991,ffffffff,1,-160.97,11.27
5992,ffffffff,1,160.23,40.35
5993,ffffffff,1,-172.75,22.77
5994,ffffffff,1,-146.81,-4.55
5995,ffffffff,1,88.81,44.11
5996,ffffffff,1,-178.18,27.16
5997,ffffffff,1,-172.7,22.54
5998,ffffffff,1,-169.99,19.97
5999,ffffffff,1,-159.52,9.38
6000,ffffffff,1,-159.53,9.38
6001,ffffffff,1,-168.63,18.62
6002,ffffffff,1,-179.41,27.93
6003,ffffffff,1,-170.73,20.37
6004,ffffffff,1,157.84,40.77
6005,ffffffff,1,142.74,45.38
6006,ffffffff,1,-164.22,13.91
6007,ffffffff,1,-163.63,13.22
6008,ffffffff,1,148.98,43.64
6009,ffffffff,1,148.97,43.64
6010,ffffffff,1,159.29,39.95
6011,ffffffff,1,164.83,37.28
6012,ffffffff,1,-175.15,23.82
6013,ffffffff,1,148.69,43.54
6014,ffffffff,1,161.6,38.75
6015,ffffffff,1,-158.51,7.55
6016,ffffffff,1,171.72,33.24
6017,ffffffff,1,-166.81,15.99
6018,ffffffff,1,121.61,47.47
6019,ffffffff,1,-148.86,-3.19
6020,ffffffff,1,-132.42,-19.89
6021,ffffffff,1,-132.44,-19.88
6022,ffffffff,1,-150.13,-1.82
6023,ffffffff,1,109.15,47.11
6024,ffffffff,1,-149.49,-2.53
6025,ffffffff,1,78.85,40.09
6026,ffffffff,1,-174.61,22.71
6027,ffffffff,1,-174.61,22.7
6028,ffffffff,1,-168.12,16.84
6029,ffffffff,1,-167.75,16.5
6030,ffffffff,1,-143.36,-9.23
6031,ffffffff,1,177.46,28.81
6032,ffffffff,1,157.47,39.84
6033,ffffffff,1,176.08,29.73
6034,ffffffff,1,69.1,35.44
6035,ffffffff,1,149.06,42.74
6036,ffffffff,1,91.11,43.94
6037,ffffffff,1,-140.42,-12.36
6038,ffffffff,1,93.91,44.58
6039,ffffffff,1,140.07,44.9
6040,ffffffff,1,-147.46,-5.13
6041,ffffffff,1,171.9,32.17
6042,ffffffff,1,-171.01,19.03
6043,ffffffff,1,126.17,46.72
6044,ffffffff,1,-164.7,12.94
6045,ffffffff,1,-154.7,2.53
6046,ffffffff,1,121.67,46.9
6047,ffffffff,1,162.45,37.18
6048,ffffffff,1,178.7,27.34
6049,ffffffff,1,-157.83,5.74
6050,ffffffff,1,112.97,46.82
6051,ffffffff,1,-173.72,21.16
6052,ffffffff,1,135.61,45.43
6053,ffffffff,1,-175.81,22.85
6054,ffffffff,1,-170.39,18.12
6055,ffffffff,1,-150.4,-2.27
6056,ffffffff,1,171.15,32.2
6057,ffffffff,1,161.34,37.42
6058,ffffffff,1,-153.04,0.39
6059,ffffffff,1,-150.98,-1.81
6060,ffffffff,1,175.3,29.16
6061,ffffffff,1,-179.07,25.04
6062,ffffffff,1,-147.75,-5.4
6063,ffffffff,1,125.33,46.14
6064,ffffffff,1,125.33,46.14
6065,ffffffff,1,145.87,42.62
6066,ffffffff,1,-173.98,20.6
6067,ffffffff,1,170.97,31.52
6068,ffffffff,1,134.37,44.93
6069,ffffffff,1,79.97,39.88
6070,ffffffff,1,-168.56,15.41
6071,ffffffff,1,-158.5,5.4
6072,ffffffff,1,-153.3,0.01
6073,ffffffff,1,-149.86,-3.59
6074,ffffffff,1,131.91,45.06
6075,ffffffff,1,171.44,30.81
6076,ffffffff,1,-175.21,20.95
6077,ffffffff,1,-167.03,13.63
6078,ffffffff,1,-179.59,24.44
6079,ffffffff,1,70.33,35.61
6080,ffffffff,1,-160.98,7.53
6081,ffffffff,1,-172.33,18.05
6082,ffffffff,1,71.09,35.88
6083,ffffffff,1,-154.01,0.13
6084,ffffffff,1,-171.31,17
6085,ffffffff,1,-158.03,4.11
6086,ffffffff,1,89.26,42.32
6087,ffffffff,1,142.41,42.35
6088,ffffffff,1,73.1,36.71
6089,ffffffff,1,-144.55,-9.63
6090,ffffffff,1,103.69,44.75
6091,ffffffff,1,116.88,45.37
6092,ffffffff,1,107.52,45.04
6093,ffffffff,1,165.22,33.22
6094,ffffffff,1,-161.62,7.21
6095,ffffffff,1,144.74,41.3
6096,ffffffff,1,168.21,31.41
6097,ffffffff,1,-165.99,11.37
6098,ffffffff,1,-139.53,-14.57
6099,ffffffff,1,-157.31,2.8
6100,ffffffff,1,-162.87,8.27
6101,ffffffff,1,78.66,38.77
6102,ffffffff,1,-132.69,-20.51
6103,ffffffff,1,129.23,44.21
6104,ffffffff,1,-176.17,20.18
6105,ffffffff,1,-168.72,13.65
6106,ffffffff,1,-168.72,13.65
6107,ffffffff,1,125.18,44.55
6108,ffffffff,1,125.31,44.51
6109,ffffffff,1,-144.06,-10.48
6110,ffffffff,1,127.2,44.25
6111,ffffffff,1,158.7,35.77
6112,ffffffff,1,-173.69,17.69
6113,ffffffff,1,-173.69,17.69
6114,ffffffff,1,-148.12,-6.78
6115,ffffffff,1,-156,0.98
6116,ffffffff,1,70.73,35.33
6117,ffffffff,1,150.54,38.63
6118,ffffffff,1,-177.93,20.68
6119,ffffffff,1,144.65,40.35
6120,ffffffff,1,-148.87,-6.34
6121,ffffffff,1,153.47,37.36
6122,ffffffff,1,-163.67,8
6123,ffffffff,1,120.1,44.23
6124,ffffffff,1,163.13,32.91
6125,ffffffff,1,-146.1,-9.08
6126,ffffffff,1,78.2,38.23
6127,ffffffff,1,95.55,42.72
6128,ffffffff,1,172.57,27.22
6129,ffffffff,1,173.26,26.74
6130,ffffffff,1,87.18,40.91
6131,ffffffff,1,-157.25,1.58
6132,ffffffff,1,87.42,40.95
6133,ffffffff,1,-125.41,-26.12
6134,ffffffff,1,-171.95,15.06
6135,ffffffff,1,-139.16,-15.53
6136,ffffffff,1,164.56,31.66
6137,ffffffff,1,172.87,26.69
6138,ffffffff,1,-129.22,-23.47
6139,ffffffff,1,-126.5,-25.4
6140,ffffffff,1,178.35,22.62
6141,ffffffff,1,-173.1,15.8
6142,ffffffff,1,-160.72,4.35
6143,ffffffff,1,-165.94,9.22
6144,ffffffff,1,172.04,26.71
6145,ffffffff,1,-172.17,14.66
6146,ffffffff,1,113.84,43.72
6147,ffffffff,1,179.87,21.08
6148,ffffffff,1,140.99,40.21
6149,ffffffff,1,162.88,31.85
6150,ffffffff,1,100.8,42.86
6151,ffffffff,1,-143.54,-12.06
6152,ffffffff,1,142.21,39.82
6153,ffffffff,1,-176.3,17.83
6154,ffffffff,1,140.02,40.21
6155,ffffffff,1,-159.38,2.51
6156,ffffffff,1,104.14,42.99
6157,ffffffff,1,122.95,42.92
6158,ffffffff,1,158.99,33.25
6159,ffffffff,1,152.54,35.97
6160,ffffffff,1,-158.62,1.56
6161,ffffffff,1,78.89,37.87
6162,ffffffff,1,108.76,43.01
6163,ffffffff,1,-134.18,-20.06
6164,ffffffff,1,-160.54,3.01
6165,ffffffff,1,-171.54,12.81
6166,ffffffff,1,-166.22,8.09
6167,ffffffff,1,-147.24,-9.37
6168,ffffffff,1,113.09,42.7
6169,ffffffff,1,145.82,37.56
6170,ffffffff,1,88.7,40.2
6171,ffffffff,1,166.27,28.42
6172,ffffffff,1,-141.7,-14.29
6173,ffffffff,1,67.69,33.28
6174,ffffffff,1,-160.39,2.37
6175,ffffffff,1,173.72,23.59
6176,ffffffff,1,147.49,36.69
6177,ffffffff,1,-147.81,-9.2
6178,ffffffff,1,-165.1,6.38
6179,ffffffff,1,169.96,25.74
6180,ffffffff,1,74.68,35.99
6181,ffffffff,1,149.42,35.73
6182,ffffffff,1,-142.52,-13.89
6183,ffffffff,1,107.45,42.19
6184,ffffffff,1,99.06,41.48
6185,ffffffff,1,99.03,41.48
6186,ffffffff,1,99.03,41.48
6187,ffffffff,1,-156.71,-1.57
6188,ffffffff,1,-156.08,-2.2
6189,ffffffff,1,172.43,23.68
6190,ffffffff,1,-178.46,16.97
6191,ffffffff,1,69.42,33.82
6192,ffffffff,1,-168.57,8.64
6193,ffffffff,1,-175.34,14.23
6194,ffffffff,1,159.21,30.87
6195,ffffffff,1,159.18,30.87
6196,ffffffff,1,179.18,18.43
6197,ffffffff,1,-158.93,-0.02
6198,ffffffff,1,86.11,39.03
6199,ffffffff,1,95.06,40.67
6200,ffffffff,1,104.39,41.58
6201,ffffffff,1,164.27,28.1
6202,ffffffff,1,-179.06,17.02
6203,ffffffff,1,150.49,34.53
6204,ffffffff,1,-142.98,-13.93
6205,ffffffff,1,162.07,29.12
6206,ffffffff,1,-162.75,3.13
6207,ffffffff,1,-153.74,-4.85
6208,ffffffff,1,135.88,38.82
6209,ffffffff,1,-162.77,3.12
6210,ffffffff,1,-165.01,5.06
6211,ffffffff,1,-169.63,9.01
6212,ffffffff,1,127.34,40.28
6213,ffffffff,1,133.28,39.22
6214,ffffffff,1,-163.08,3.18
6215,ffffffff,1,-149.77,-8.48
6216,ffffffff,1,-173.35,11.87
6217,ffffffff,1,-141.54,-15.26
6218,ffffffff,1,-172.63,11.08
6219,ffffffff,1,-149.98,-8.47
6220,ffffffff,1,117.72,40.9
6221,ffffffff,1,-164.46,3.82
6222,ffffffff,1,124.08,40.16
6223,ffffffff,1,84.43,38.16
6224,ffffffff,1,161.68,28.22
6225,ffffffff,1,-175.26,12.64
6226,ffffffff,1,95.65,40.04
6227,ffffffff,1,146.22,34.86
6228,ffffffff,1,153.97,31.77
6229,ffffffff,1,-149.64,-9.16
6230,ffffffff,1,112.02,40.67
6231,ffffffff,1,-142.86,-14.71
6232,ffffffff,1,160.42,28.39
6233,ffffffff,1,-144.72,-13.28
6234,ffffffff,1,157.15,29.8
6235,ffffffff,1,175.75,18.81
6236,ffffffff,1,-156.71,-3.55
6237,ffffffff,1,94.33,39.53
6238,ffffffff,1,68.07,32.79
6239,ffffffff,1,148.3,33.39
6240,ffffffff,1,176.24,18.16
6241,ffffffff,1,-168.82,6.56
6242,ffffffff,1,113.3,40.25
6243,ffffffff,1,171.96,20.93
6244,ffffffff,1,-166.42,4.39
6245,ffffffff,1,-163.62,1.94
6246,ffffffff,1,148.49,32.94
6247,ffffffff,1,-166.12,3.91
6248,ffffffff,1,164.49,25.28
6249,ffffffff,1,-163.22,1.43
6250,ffffffff,1,154.77,30.18
6251,ffffffff,1,-150.88,-8.89
6252,ffffffff,1,-166.2,3.86
6253,ffffffff,1,-146.67,-12.31
6254,ffffffff,1,108.39,39.96
6255,ffffffff,1,160.65,27.04
6256,ffffffff,1,111.72,39.86
6257,ffffffff,1,-162.46,0.48
6258,ffffffff,1,129.09,37.96
6259,ffffffff,1,125.66,38.5
6260,ffffffff,1,-163.46,1.22
6261,ffffffff,1,-163.31,1.1
6262,ffffffff,1,-163.03,0.87
6263,ffffffff,1,-163.45,1.16
6264,ffffffff,1,113.71,39.63
6265,ffffffff,1,-163.49,1.16
6266,ffffffff,1,-162.99,0.73
6267,ffffffff,1,69.71,33.19
6268,ffffffff,1,146.33,33.07
6269,ffffffff,1,179.63,14.58
6270,ffffffff,1,135.27,36.42
6271,ffffffff,1,-163.1,0.79
6272,ffffffff,1,-164.08,1.49
6273,ffffffff,1,-172.31,8.16
6274,ffffffff,1,-156.78,-4.64
6275,ffffffff,1,-155.55,-5.68
6276,ffffffff,1,-141.93,-16.18
6277,ffffffff,1,162.96,25.01
6278,ffffffff,1,172.13,19.37
6279,ffffffff,1,126.61,37.87
6280,ffffffff,1,167.11,22.52
6281,ffffffff,1,151.27,30.66
6282,ffffffff,1,-170.19,6.12
6283,ffffffff,1,-164.53,1.46
6284,ffffffff,1,176.24,16.22
6285,ffffffff,1,-152.8,-8.2
6286,ffffffff,1,106.55,39.24
6287,ffffffff,1,139.32,34.59
6288,ffffffff,1,-170.54,6.07
6289,ffffffff,1,-157.02,-4.88
6290,ffffffff,1,147.44,31.82
6291,ffffffff,1,-178.6,12.31
6292,ffffffff,1,133.73,36.01
6293,ffffffff,1,142.14,33.62
6294,ffffffff,1,178.38,14.41
6295,ffffffff,1,-155.15,-6.59
6296,ffffffff,1,171,19.28
6297,ffffffff,1,-154.05,-7.52
6298,ffffffff,1,-167.32,3.1
6299,ffffffff,1,151.63,29.5
6300,ffffffff,1,-158.81,-3.93
6301,ffffffff,1,146.9,31.42
6302,ffffffff,1,174.2,16.82
6303,ffffffff,1,-161.35,-1.98
6304,ffffffff,1,-150.66,-10.33
6305,ffffffff,1,133.99,35.36
6306,ffffffff,1,103.2,38.69
6307,ffffffff,1,135.11,35.04
6308,ffffffff,1,-177.46,10.57
6310,ffffffff,1,-177.57,10.59
6311,ffffffff,1,-168.86,3.87
6312,ffffffff,1,-156.97,-5.62
6313,ffffffff,1,112.81,38.33
6314,ffffffff,1,-155.41,-7.06
6315,ffffffff,1,84.32,36.47
6316,ffffffff,1,-172.04,5.97
6317,ffffffff,1,154.12,27.63
6318,ffffffff,1,164.42,22.18
6319,ffffffff,1,84.45,36.45
6320,ffffffff,1,-151.89,-9.87
6321,ffffffff,1,177.15,13.88
6322,ffffffff,1,65,31.05
6323,ffffffff,1,-160.33,-3.45
6324,ffffffff,1,127.15,36.17
6325,ffffffff,1,136.85,33.8
6326,ffffffff,1,145.31,30.95
6327,ffffffff,1,-167.5,2
6328,ffffffff,1,131.54,35.08
6329,ffffffff,1,152.05,28.14
6330,ffffffff,1,94.82,37.64
6331,ffffffff,1,-161.79,-2.64
6332,ffffffff,1,123.87,36.45
6333,ffffffff,1,133.43,34.37
6334,ffffffff,1,-170.83,4.29
6335,ffffffff,1,74.96,34.11
6336,ffffffff,1,125.88,35.97
6337,ffffffff,1,146.05,30.26
6338,ffffffff,1,-162.98,-1.9
6339,ffffffff,1,145.59,30.42
6340,ffffffff,1,178.09,12.39
6341,ffffffff,1,146.5,29.95
6342,ffffffff,1,146.51,29.87
6343,ffffffff,1,139.89,32.18
6344,ffffffff,1,-168.53,2.17
6345,ffffffff,1,79.6,35.11
6346,ffffffff,1,121.52,36.4
6347,ffffffff,1,-169.97,3.22
6348,ffffffff,1,89.95,36.81
6349,ffffffff,1,159.23,23.78
6350,ffffffff,1,178.78,11.49
6351,ffffffff,1,122.27,36.21
6352,ffffffff,1,139.92,31.97
6353,ffffffff,1,160.7,22.93
6354,ffffffff,1,-177.24,8.47
6355,ffffffff,1,147.22,29.22
6356,ffffffff,1,-149.02,-12.75
6357,ffffffff,1,-141.29,-17.89
6358,ffffffff,1,150.23,27.78
6359,ffffffff,1,149.49,28.07
6360,ffffffff,1,85.16,35.94
6361,ffffffff,1,161.24,22.26
6362,ffffffff,1,111.07,37.09
6363,ffffffff,1,104.8,37.31
6364,ffffffff,1,137,32.45
6365,ffffffff,1,175.18,13.37
6366,ffffffff,1,-174.33,5.83
6367,ffffffff,1,160.51,22.26
6368,ffffffff,1,-144.46,-16.09
6369,ffffffff,1,97.7,37.02
6370,ffffffff,1,97.7,37.02
6371,ffffffff,1,-163.15,-2.87
6372,ffffffff,1,163.02,20.69
6373,ffffffff,1,-138.01,-20.12
6374,ffffffff,1,-159.74,-5.54
6375,ffffffff,1,168.85,16.99
6376,ffffffff,1,115.1,36.29
6377,ffffffff,1,120.69,35.58
6378,ffffffff,1,173.28,14.01
6379,ffffffff,1,72.65,33.04
6380,ffffffff,1,-164.37,-2.3
6381,ffffffff,1,-167.4,-0.12
6382,ffffffff,1,-167.95,0.28
6383,ffffffff,1,102.26,36.73
6384,ffffffff,1,-153.35,-10.48
6385,ffffffff,1,146.89,27.91
6386,ffffffff,1,-178.98,8.23
6387,ffffffff,1,-176.95,6.74
6388,ffffffff,1,114.73,35.99
6389,ffffffff,1,-173.2,3.91
6390,ffffffff,1,151.4,25.73
6391,ffffffff,1,134.18,32.1
6392,ffffffff,1,-167.43,-0.62
6393,ffffffff,1,148.62,26.74
6394,ffffffff,1,158.55,21.95
6395,ffffffff,1,100.32,36.35
6396,ffffffff,1,83.99,35.04
6397,ffffffff,1,-172.59,2.87
6398,ffffffff,1,-168.52,-0.11
6399,ffffffff,1,103.62,36.19
6400,ffffffff,1,-142.26,-18.11
6401,ffffffff,1,-178.3,6.88
6402,ffffffff,1,-178.3,6.88
6403,ffffffff,1,-175.38,4.71
6404,ffffffff,1,171.62,13.64
6405,ffffffff,1,-170.92,1.42
6406,ffffffff,1,144.47,27.82
6407,ffffffff,1,144.47,27.82
6408,ffffffff,1,-151.34,-12.58
6409,ffffffff,1,-173.52,3.08
6410,ffffffff,1,133.17,31.42
6411,ffffffff,1,-142.28,-18.29
6412,ffffffff,1,156.38,22.1
6413,ffffffff,1,164.1,17.8
6414,ffffffff,1,157.27,21.57
6415,ffffffff,1,158.8,20.75
6416,ffffffff,1,-162.29,-5.26
6417,ffffffff,1,-144.4,-17.1
6418,ffffffff,1,119.34,34.34
6419,ffffffff,1,134.34,30.94
6420,ffffffff,1,-164.34,-3.8
6421,ffffffff,1,87.5,35.14
6422,ffffffff,1,-173.77,2.93
6423,ffffffff,1,-159.5,-7.27
6424,ffffffff,1,179.46,7.7
6425,ffffffff,1,179.45,7.71
6426,ffffffff,1,-171.83,1.44
6427,ffffffff,1,-164.32,-3.94
6428,ffffffff,1,172.7,12.09
6429,ffffffff,1,-132.32,-23.69
6430,ffffffff,1,134.89,30.32
6431,ffffffff,1,123.6,33.14
6432,ffffffff,1,141.05,28.19
6433,ffffffff,1,147.62,25.49
6434,ffffffff,1,152.31,23.34
6435,ffffffff,1,173.72,10.99
6436,ffffffff,1,118.65,33.91
6437,ffffffff,1,103.67,35.36
6438,ffffffff,1,-153.05,-12.07
6439,ffffffff,1,163.36,17.27
6440,ffffffff,1,-148.89,-14.75
6441,ffffffff,1,174.96,9.98
6442,ffffffff,1,-154.34,-11.29
6443,ffffffff,1,128.41,31.77
6444,ffffffff,1,116.82,34.03
6445,ffffffff,1,176.41,8.92
6446,ffffffff,1,169.37,13.46
6447,ffffffff,1,-150.84,-13.64
6448,ffffffff,1,90.24,34.96
